datetime,National Hourly Demand,Northen Region Hourly Demand,Western Region Hourly Demand,Eastern Region Hourly Demand,Southern Region Hourly Demand,North-Eastern Region Hourly Demand,temperature,humidity,wind_speed,precipitation,Year,Month,Day,Hour,DayOfWeek,Weekend,Lag_1,Lag_24,Lag_168,Rolling_Mean_24,Rolling_STD_24,Peak,Festival_Name,Festival,Holiday,Holiday_Name,Lag_2,Lag_3,Lag_6,Lag_12,Lag_48,Lag_72,Rolling_Max_24,Rolling_Min_24,Rolling_Mean_168,lockdown,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,temp_x_hour,temp_x_month,temp_squared,time_idx
2019-11-21 15:00:00,138372.22,36305.01,48941.65,13133.06,38372.43,1620.07,26.523529411764702,57.52941176470589,8.176470588235293,0.0058823529411764,2019,11,21,15,3,0,137942.46,138701.81,134303.65,134799.29583333334,12044.411837734471,0,0,0,0,None,138186.12,141839.44,145989.12,114043.4,138202.68,136547.93,152146.05,114043.4,132169.70964285714,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,397.85294117647055,291.7588235294117,703.4976124567472,7456.0
2019-11-21 16:00:00,139983.81,37089.67,49049.44,13933.08,38030.56,1881.07,25.18235294117647,64.94117647058823,7.923529411764705,0.0470588235294117,2019,11,21,16,3,0,138372.22,138893.02,136135.65,134844.74541666664,12062.575493849194,0,0,0,0,None,137942.46,138186.12,146068.18,116263.03,139701.08,137643.34,152146.05,114043.4,132192.61535714284,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,402.91764705882355,277.00588235294117,634.1508996539793,7457.0
2019-11-21 17:00:00,145500.44,40155.83,48824.21,16764.19,37386.26,2369.96,23.9,66.6470588235294,6.664705882352941,0.0647058823529411,2019,11,21,17,3,0,139983.81,144225.17,142719.81,134897.88166666668,12108.415025985558,0,0,0,0,None,138372.22,137942.46,144604.42,124847.72,145876.71,143459.28,152146.05,114043.4,132209.16672619048,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,406.29999999999995,262.9,571.2099999999999,7458.0
2019-11-21 18:00:00,151687.37,43898.51,47701.4,17862.22,39800.42,2424.82,22.641176470588235,72.82352941176471,7.382352941176471,0.0,2019,11,21,18,3,0,145500.44,152146.05,149627.38,134878.77,12080.33665247797,0,0,0,0,None,139983.81,138372.22,141839.44,138097.27,152768.67,151280.61,151687.37,114043.4,132221.42857142858,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,407.5411764705882,249.0529411764706,512.6228719723183,7459.0
2019-11-21 19:00:00,147149.8,42092.14,45602.5,17275.44,39829.01,2350.72,21.84705882352941,76.76470588235294,8.370588235294118,0.0058823529411764,2019,11,21,19,3,0,151687.37,147500.59,144475.09,134864.15375,12064.603245012142,0,0,0,0,None,145500.44,139983.81,138186.12,146814.73,146811.53,146014.01,151687.37,114043.4,132237.3494642857,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,415.09411764705874,240.3176470588235,477.2939792387542,7460.0
2019-11-21 20:00:00,139051.59,38615.48,43047.3,16459.68,38664.56,2264.58,21.21176470588236,79.88235294117646,7.623529411764705,0.0352941176470588,2019,11,21,20,3,0,147149.8,138809.76,136284.25,134874.23,12068.142323990449,0,0,0,0,None,151687.37,145500.44,137942.46,146486.88,138402.58,137833.85,151687.37,114043.4,132253.82172619045,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,424.2352941176472,233.32941176470595,449.93896193771656,7461.0
2019-11-21 21:00:00,132940.06,35753.56,42213.91,15475.81,37400.13,2096.64,20.688235294117646,81.82352941176471,7.288235294117648,0.0235294117647058,2019,11,21,21,3,0,139051.59,132348.52,130166.4,134898.8775,12063.362756892406,0,0,0,0,None,147149.8,151687.37,138372.22,145989.12,132211.37,131656.77,151687.37,114043.4,132270.33160714287,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,434.4529411764706,227.5705882352941,428.00307958477504,7462.0
2019-11-21 22:00:00,128135.19,33926.76,42262.72,14313.56,35744.02,1888.13,20.04117647058824,84.05882352941177,6.864705882352942,0.0117647058823529,2019,11,21,22,3,0,132940.06,127434.23,125458.64,134928.08416666667,12045.33937777712,0,0,0,0,None,139051.59,147149.8,139983.81,146068.18,127605.71,126730.83,151687.37,114043.4,132286.26345238095,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,440.90588235294126,220.45294117647063,401.64875432525974,7463.0
2019-11-21 23:00:00,124149.73,32584.06,42300.26,13674.26,33868.05,1723.09,19.48235294117647,85.52941176470588,6.835294117647059,0.0705882352941176,2019,11,21,23,3,0,128135.19,123345.77,121308.98,134961.5825,12012.802233379683,0,0,0,0,None,132940.06,139051.59,145500.44,144604.42,123356.26,122899.74,151687.37,114043.4,132303.17267857143,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,448.0941176470588,214.30588235294115,379.5620761245674,7464.0
2019-11-22 00:00:00,120507.17,31079.82,41570.51,13556.28,32745.29,1555.26,18.95294117647059,86.47058823529412,6.923529411764706,0.0411764705882352,2019,11,22,0,4,0,124149.73,119322.79,116983.13,135010.93166666667,11948.02214695841,0,0,0,0,None,128135.19,132940.06,151687.37,141839.44,119821.94,119501.5,151687.37,114043.4,132324.14910714288,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,208.4823529411765,359.21397923875435,7465.0
2019-11-22 01:00:00,118369.36,30138.47,41070.76,13587.98,32056.82,1515.33,18.564705882352943,87.52941176470588,6.905882352941177,0.0352941176470588,2019,11,22,1,4,0,120507.17,116923.37,114851.58,135071.18125,11856.139969310216,0,0,0,0,None,124149.73,128135.19,147149.8,138186.12,117332.55,117086.42,151687.37,114043.4,132345.08827380952,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,18.564705882352943,204.21176470588236,344.64830449826997,7466.0
2019-11-22 02:00:00,116158.38,29403.09,40321.66,13437.11,31511.73,1484.77,18.22941176470588,88.11764705882354,6.741176470588235,0.0176470588235294,2019,11,22,2,4,0,118369.36,114678.84,112974.82,135132.82875000002,11748.858453107418,0,0,0,0,None,120507.17,124149.73,139051.59,137942.46,115496.0,115167.59,151687.37,114043.4,132364.0380357143,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,36.45882352941176,200.52352941176468,332.31145328719714,7467.0
2019-11-22 03:00:00,115376.5,29147.41,40192.76,13347.93,31223.21,1465.18,18.264705882352946,87.11764705882354,6.6000000000000005,0.0117647058823529,2019,11,22,3,4,0,116158.38,114043.4,112160.68,135188.37458333335,11647.531920694742,0,0,0,0,None,118369.36,120507.17,132940.06,138372.22,114804.97,114635.94,151687.37,115376.5,132383.17982142855,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,54.79411764705884,200.9117647058824,333.5994809688583,7468.0
2019-11-22 04:00:00,117452.52,30214.99,40481.91,13562.41,31718.02,1475.19,18.258823529411764,86.47058823529412,6.0588235294117645,0.0058823529411764,2019,11,22,4,4,0,115376.5,116263.03,113650.77,135237.93666666668,11565.743858488171,0,0,0,0,None,116158.38,118369.36,128135.19,139983.81,116684.17,116316.81,151687.37,115376.5,132405.80928571426,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,73.03529411764706,200.8470588235294,333.38463667820065,7469.0
2019-11-22 05:00:00,126757.68,34484.54,42362.72,14392.67,33915.53,1602.21,18.029411764705884,89.29411764705883,5.711764705882352,0.0470588235294117,2019,11,22,5,4,0,117452.52,124847.72,121293.31,135317.51833333334,11497.512142908989,0,0,0,0,None,115376.5,116158.38,124149.73,145500.44,125242.41,124800.2,151687.37,115376.5,132438.33529761905,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,90.14705882352942,198.32352941176472,325.05968858131496,7470.0
2019-11-22 06:00:00,139735.2,39809.97,45812.81,14790.01,37504.36,1818.05,17.99411764705882,89.94117647058823,5.976470588235294,0.0117647058823529,2019,11,22,6,4,0,126757.68,138097.27,132648.5,135385.76541666666,11519.569689257678,0,0,0,0,None,117452.52,115376.5,120507.17,151687.37,138241.05,137513.52,151687.37,115376.5,132480.51803571428,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,107.96470588235293,197.93529411764703,323.7882698961937,7471.0
2019-11-22 07:00:00,148796.04,41632.04,48858.93,15158.2,41272.82,1874.06,19.688235294117646,84.3529411764706,6.135294117647058,0.0058823529411764,2019,11,22,7,4,0,139735.2,146814.73,141105.52,135468.32,11611.766597277778,0,0,0,0,None,126757.68,117452.52,118369.36,147149.8,146263.73,145398.54,151687.37,115376.5,132526.2949404762,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,137.81764705882352,216.5705882352941,387.62660899653974,7472.0
2019-11-22 08:00:00,147827.95,41413.86,49453.72,14672.15,40489.92,1798.31,21.96470588235294,73.82352941176471,5.823529411764706,0.0176470588235294,2019,11,22,8,4,0,148796.04,146486.88,141754.16,135524.19791666666,11670.175092363486,0,0,0,0,None,139735.2,126757.68,116158.38,139051.59,145978.08,145037.51,151687.37,115376.5,132562.44845238095,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,175.71764705882353,241.61176470588236,482.4483044982699,7473.0
2019-11-22 09:00:00,147332.3,41466.22,49885.72,14379.11,39912.69,1688.56,23.929411764705883,65.41176470588235,6.635294117647058,0.0058823529411764,2019,11,22,9,4,0,147827.95,145989.12,142503.39,135580.16375,11725.631905100325,0,0,0,0,None,148796.04,139735.2,115376.5,132940.06,146286.41,145351.2,151687.37,115376.5,132591.1919642857,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,215.36470588235295,263.22352941176473,572.6167474048443,7474.0
2019-11-22 10:00:00,147296.42,41092.64,50445.71,14249.88,39855.45,1652.75,25.288235294117644,59.94117647058823,7.411764705882353,0.0058823529411764,2019,11,22,10,4,0,147332.3,146068.18,142640.5,135631.34041666667,11775.969489538007,0,0,0,0,None,147827.95,148796.04,117452.52,128135.19,145866.37,145001.63,151687.37,115376.5,132618.9057738095,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,252.88235294117644,278.1705882352941,639.4948442906573,7475.0
2019-11-22 11:00:00,146435.07,40996.33,50449.36,13952.03,39388.46,1648.89,26.223529411764705,56.1764705882353,7.723529411764707,0.0058823529411764,2019,11,22,11,4,0,147296.42,144604.42,140978.7,135707.61750000002,11842.360038887204,0,0,0,0,None,147332.3,147827.95,126757.68,124149.73,144016.43,142966.99,151687.37,115376.5,132651.38416666666,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,288.45882352941175,288.45882352941175,687.6734948096886,7476.0
2019-11-22 12:00:00,143863.71,40516.36,49275.85,13750.74,38677.67,1643.09,26.84705882352941,53.47058823529412,7.488235294117647,0.0117647058823529,2019,11,22,12,4,0,146435.07,141839.44,137920.45,135791.96208333335,11895.023002283986,0,0,0,0,None,147296.42,147332.3,139735.2,120507.17,141771.29,141194.88,151687.37,115376.5,132686.76071428572,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,322.1647058823529,295.31764705882347,720.7645674740482,7477.0
2019-11-22 13:00:00,139373.51,38500.2,48662.69,13027.18,37547.71,1635.73,27.07058823529412,52.64705882352941,8.241176470588234,0.0117647058823529,2019,11,22,13,4,0,143863.71,138186.12,134232.19,135841.43666666668,11907.87629168526,0,0,0,0,None,146435.07,147296.42,148796.04,118369.36,138170.03,137951.99,151687.37,115376.5,132717.3638095238,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,351.91764705882355,297.7764705882353,732.8167474048445,7478.0
2019-11-22 14:00:00,138066.65,37462.18,48985.92,12737.27,37303.03,1578.24,26.929411764705883,53.41176470588236,8.86470588235294,0.0117647058823529,2019,11,22,14,4,0,139373.51,137942.46,133549.99,135846.61125,11908.855933069612,0,0,0,0,None,143863.71,146435.07,147827.95,116158.38,137690.1,136900.24,151687.37,115376.5,132744.2486904762,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,377.01176470588234,296.22352941176473,725.1932179930795,7479.0
2019-11-22 15:00:00,138755.68,37171.43,49463.04,12951.17,37507.01,1663.03,26.447058823529414,56.1764705882353,8.717647058823529,0.0176470588235294,2019,11,22,15,4,0,138066.65,138372.22,134885.21,135862.58875,11912.648368158523,0,0,0,0,None,139373.51,143863.71,147332.3,115376.5,138701.81,138202.68,151687.37,115376.5,132767.28720238095,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,396.7058823529412,290.91764705882355,699.446920415225,7480.0
2019-11-22 16:00:00,140157.1,37175.47,49483.45,13776.69,37876.49,1845.0,25.105882352941176,62.52941176470589,8.564705882352941,0.0117647058823529,2019,11,22,16,4,0,138755.68,139983.81,135583.93,135869.80916666667,11915.307121435251,0,0,0,0,None,138066.65,139373.51,147296.42,117452.52,138893.02,139701.08,151687.37,115376.5,132794.50845238095,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,401.6941176470588,276.16470588235296,630.3053287197232,7481.0
2019-11-22 17:00:00,146008.03,39393.09,49295.78,16596.24,38575.27,2147.65,23.31176470588236,68.82352941176471,7.98235294117647,0.0176470588235294,2019,11,22,17,4,0,140157.1,145500.44,141541.37,135890.95875,11933.58112266347,0,0,0,0,None,138755.68,138066.65,146435.07,126757.68,144225.17,145876.71,151687.37,115376.5,132821.0957142857,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,396.3000000000001,256.42941176470595,543.4383737024225,7482.0
2019-11-22 18:00:00,152086.28,43844.24,47894.67,17644.75,40281.26,2421.37,22.358823529411765,72.70588235294117,8.18235294117647,0.0058823529411764,2019,11,22,18,4,0,146008.03,151687.37,149706.77,135907.58000000002,11956.794384795012,0,0,0,0,None,140157.1,138755.68,143863.71,139735.2,152146.05,152768.67,152086.28,115376.5,132835.25946428571,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,402.4588235294118,245.9470588235294,499.9169896193772,7483.0
2019-11-22 19:00:00,146618.93,42062.28,45336.4,17278.74,39613.03,2328.49,21.66470588235294,75.58823529411765,8.311764705882354,0.0,2019,11,22,19,4,0,152086.28,147149.8,144858.92,135885.46041666667,11935.564686295293,0,0,0,0,None,146008.03,140157.1,139373.51,148796.04,147500.59,146811.53,152086.28,115376.5,132845.7357142857,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,411.6294117647059,238.31176470588235,469.3594809688581,7484.0
2019-11-22 20:00:00,137113.32,38320.18,42436.76,16373.04,37826.15,2157.19,21.094117647058823,77.82352941176471,7.8,0.0764705882352941,2019,11,22,20,4,0,146618.93,139051.59,137235.69,135804.6991666667,11919.756939210823,0,0,0,0,None,152086.28,146008.03,138066.65,147827.95,138809.76,138402.58,152086.28,115376.5,132845.00732142857,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,421.88235294117646,232.03529411764706,444.9617993079585,7485.0
2019-11-22 21:00:00,130575.23,35326.43,41709.41,15249.03,36340.27,1950.07,20.694117647058825,80.0,7.311764705882353,0.0117647058823529,2019,11,22,21,4,0,137113.32,132940.06,130243.04,135706.16458333333,11954.19173151536,0,0,0,0,None,146618.93,152086.28,138755.68,147332.3,132348.52,132211.37,152086.28,115376.5,132846.98464285713,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,434.57647058823534,227.63529411764708,428.24650519031144,7486.0
2019-11-22 22:00:00,126119.5,33580.12,42031.48,14084.76,34756.26,1666.88,20.30588235294117,82.05882352941177,7.011764705882353,0.0352941176470588,2019,11,22,22,4,0,130575.23,128135.19,125820.05,135622.17750000002,12016.61402194613,0,0,0,0,None,137113.32,146618.93,140157.1,147296.42,127434.23,127605.71,152086.28,115376.5,132848.76708333334,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,446.7294117647057,223.36470588235284,412.32885813148755,7487.0
2019-11-22 23:00:00,122972.62,32290.08,42360.03,13833.01,32961.02,1528.49,19.81176470588236,84.0,7.023529411764706,0.0176470588235294,2019,11,22,23,4,0,126119.5,124149.73,121758.07,135573.13125,12067.768442497803,0,0,0,0,None,130575.23,137113.32,146008.03,146435.07,123345.77,123356.26,152086.28,115376.5,132855.99654761906,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,455.6705882352943,217.92941176470597,392.50602076124596,7488.0
2019-11-23 00:00:00,119193.04,30795.44,41652.64,13435.91,31890.84,1418.22,19.329411764705885,85.47058823529412,6.81764705882353,0.0235294117647058,2019,11,23,0,5,1,122972.62,120507.17,118325.89,135518.37583333332,12141.853691326423,0,0,0,0,None,126119.5,130575.23,152086.28,143863.71,119322.79,119821.94,152086.28,115376.5,132861.1581547619,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.0,212.62352941176474,373.62615916955025,7489.0
2019-11-23 01:00:00,116716.28,29797.04,40891.68,13561.6,31076.34,1389.61,19.0,85.88235294117646,6.617647058823529,0.0176470588235294,2019,11,23,1,5,1,119193.04,118369.36,115540.92,135449.4975,12247.594718067738,0,0,0,0,None,122972.62,126119.5,146618.93,139373.51,116923.37,117332.55,152086.28,115376.5,132868.1543452381,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,19.0,209.0,361.0,7490.0
2019-11-23 02:00:00,114610.42,29280.42,40126.55,13337.83,30485.27,1380.36,18.670588235294115,86.52941176470588,6.588235294117647,0.0529411764705882,2019,11,23,2,5,1,116716.28,116158.38,113885.29,135384.99916666668,12357.188283866031,0,0,0,0,None,119193.04,122972.62,137113.32,138066.65,114678.84,115496.0,152086.28,114610.42,132872.4705952381,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,37.34117647058823,205.37647058823526,348.59086505190305,7491.0
2019-11-23 03:00:00,113754.19,28956.91,39828.09,13286.32,30325.13,1357.74,18.394117647058824,87.11764705882354,7.1000000000000005,0.0529411764705882,2019,11,23,3,5,1,114610.42,115376.5,113078.68,135317.40291666667,12475.270419195023,0,0,0,0,None,116716.28,119193.04,130575.23,138755.68,114043.4,114804.97,152086.28,113754.19,132876.49148809523,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,55.182352941176475,202.33529411764707,338.3435640138408,7492.0
2019-11-23 04:00:00,115743.2,30067.8,40171.35,13376.63,30738.37,1389.05,18.147058823529413,88.23529411764706,7.141176470588236,0.0176470588235294,2019,11,23,4,5,1,113754.19,117452.52,114514.52,135246.18125,12586.083056666956,0,0,0,0,None,114610.42,116716.28,126119.5,140157.1,116263.03,116684.17,152086.28,113754.19,132883.80505952382,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,72.58823529411765,199.61764705882354,329.3157439446367,7493.0
2019-11-23 05:00:00,123996.38,33993.87,41971.31,13853.63,32645.07,1532.49,17.91764705882353,90.82352941176472,6.641176470588236,0.0294117647058823,2019,11,23,5,5,1,115743.2,126757.68,121479.02,135131.12708333335,12679.329069372796,0,0,0,0,None,113754.19,114610.42,122972.62,146008.03,124847.72,125242.41,152086.28,113754.19,132898.7893452381,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,89.58823529411765,197.09411764705882,321.0420761245675,7494.0
2019-11-23 06:00:00,135767.71,38626.48,45605.33,14153.14,35612.45,1770.31,18.30588235294117,88.58823529411765,6.682352941176471,0.0294117647058823,2019,11,23,6,5,1,123996.38,139735.2,131706.41,134965.815,12642.502067796448,0,0,0,0,None,115743.2,113754.19,119193.04,152086.28,138097.27,138241.05,152086.28,113754.19,132922.96375,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,109.83529411764701,201.36470588235284,335.1053287197229,7495.0
2019-11-23 07:00:00,144441.76,40763.43,48692.74,14330.83,38818.9,1835.86,19.80588235294117,83.23529411764706,6.752941176470588,0.0529411764705882,2019,11,23,7,5,1,135767.71,148796.04,139929.45,134784.38666666666,12465.402846028064,0,0,0,0,None,123996.38,115743.2,116716.28,146618.93,146814.73,146263.73,152086.28,113754.19,132949.82273809524,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,138.64117647058816,217.86470588235284,392.27297577854637,7496.0
2019-11-23 08:00:00,144478.58,40741.14,49025.38,14119.19,38837.34,1755.53,21.794117647058822,74.17647058823529,6.617647058823529,0.0235294117647058,2019,11,23,8,5,1,144441.76,147827.95,139646.78,134644.8295833333,12331.048790441531,0,0,0,0,None,135767.71,123996.38,114610.42,137113.32,146486.88,145978.08,152086.28,113754.19,132978.58345238096,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,174.35294117647058,239.73529411764704,474.9835640138408,7497.0
2019-11-23 09:00:00,145401.44,41083.19,49624.36,14153.34,38890.94,1649.61,23.56470588235294,66.47058823529412,7.858823529411764,0.0117647058823529,2019,11,23,9,5,1,144478.58,147332.3,140502.0,134564.37708333333,12250.708937480236,0,0,0,0,None,144441.76,135767.71,113754.19,130575.23,145989.12,146286.41,152086.28,113754.19,133007.7467857143,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,212.08235294117645,259.21176470588233,555.2953633217992,7498.0
2019-11-23 10:00:00,144035.07,40336.26,49685.19,13976.26,38444.21,1593.15,24.97058823529412,60.47058823529412,9.011764705882351,0.0176470588235294,2019,11,23,10,5,1,145401.44,147296.42,138886.03,134428.48750000002,12120.738465498034,0,0,0,0,None,144478.58,144441.76,115743.2,126119.5,146068.18,145866.37,152086.28,113754.19,133038.39583333334,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,249.7058823529412,274.6764705882353,623.5302768166091,7499.0
2019-11-23 11:00:00,143678.83,39931.06,49822.14,13794.68,38618.04,1512.91,26.123529411764707,56.0,9.270588235294117,0.0176470588235294,2019,11,23,11,5,1,144035.07,146435.07,137944.45,134313.6441666667,12014.623696500952,0,0,0,0,None,145401.44,144478.58,123996.38,122972.62,144604.42,144016.43,152086.28,113754.19,133072.52904761903,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,287.3588235294118,287.3588235294118,682.4387889273357,7500.0
2019-11-23 12:00:00,142210.97,39314.78,49129.08,13566.75,38687.38,1512.98,26.723529411764705,53.588235294117645,9.31764705882353,0.0176470588235294,2019,11,23,12,5,1,143678.83,143863.71,135948.25,134244.78,11962.127523454696,0,0,0,0,None,144035.07,145401.44,135767.71,119193.04,141839.44,141771.29,152086.28,113754.19,133109.80714285714,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,320.6823529411765,293.95882352941175,714.1470242214532,7501.0
2019-11-23 13:00:00,138088.33,37463.11,48496.85,12972.91,37667.67,1487.8,27.03529411764706,51.88235294117647,9.441176470588236,0.0117647058823529,2019,11,23,13,5,1,142210.97,139373.51,131845.65,134191.2308333333,11941.028226212356,0,0,0,0,None,143678.83,144035.07,144441.76,116716.28,138186.12,138170.03,152086.28,113754.19,133146.96595238097,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,351.45882352941175,297.38823529411764,730.9071280276817,7502.0
2019-11-23 14:00:00,136960.06,36560.66,48855.56,12576.13,37467.44,1500.28,26.923529411764704,52.8235294117647,10.023529411764706,0.0058823529411764,2019,11,23,14,5,1,138088.33,138066.65,131328.5,134145.12291666667,11927.542270179109,0,0,0,0,None,142210.97,143678.83,144478.58,114610.42,137942.46,137690.1,152086.28,113754.19,133180.48714285714,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,376.92941176470583,296.15882352941173,724.8764359861591,7503.0
2019-11-23 15:00:00,137720.6,36419.62,49445.1,12592.42,37671.62,1591.85,26.488235294117647,55.76470588235294,9.91764705882353,0.0,2019,11,23,15,5,1,136960.06,138755.68,133461.12,134101.99458333335,11912.007541604202,0,0,0,0,None,138088.33,142210.97,145401.44,113754.19,138372.22,138701.81,152086.28,113754.19,133205.8411904762,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,397.3235294117647,291.3705882352941,701.6266089965397,7504.0
2019-11-23 16:00:00,139065.54,36438.56,49693.57,13487.45,37583.57,1862.4,25.094117647058823,63.52941176470589,9.847058823529412,0.0,2019,11,23,16,5,1,137720.6,140157.1,134613.16,134056.51291666666,11889.946575311851,0,0,0,0,None,136960.06,138088.33,144035.07,115743.2,139983.81,138893.02,152086.28,113754.19,133232.34345238094,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,401.50588235294117,276.035294117647,629.7147404844291,7505.0
2019-11-23 17:00:00,144768.21,38822.91,48924.16,16530.74,38174.66,2315.74,23.66470588235294,67.52941176470588,9.1,0.0,2019,11,23,17,5,1,139065.54,146008.03,140890.83,134004.85375,11838.343607900586,0,0,0,0,None,137720.6,136960.06,143678.83,123996.38,145500.44,144225.17,152086.28,113754.19,133255.4230952381,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,402.3,260.31176470588235,560.0183044982699,7506.0
2019-11-23 18:00:00,149950.83,43064.18,47557.23,17485.66,39552.17,2291.6,22.6,71.94117647058823,8.629411764705882,0.0,2019,11,23,18,5,1,144768.21,152086.28,149725.89,133915.87666666665,11703.795190727373,0,0,0,0,None,139065.54,137720.6,142210.97,135767.71,151687.37,152146.05,149950.83,113754.19,133256.7620238095,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,406.8,248.60000000000002,510.76000000000005,7507.0
